hora,cod,contexto,turma
26/03/2022 22:18,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 22:18,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 20:41,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 20:41,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 20:41,30,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 20:41,30,Questionário: qq - Bloco 02 Questionário 01,2
26/03/2022 20:40,30,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 20:37,30,URL: pp - Apresentações de power point da disciplina de mecânica geral,2
26/03/2022 20:37,30,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 20:27,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 20:27,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 20:27,30,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 20:26,30,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 20:24,30,Arquivo: qs - Bloco 01 Questionário 03 - Soluções,2
26/03/2022 20:24,30,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,2
26/03/2022 20:24,30,URL: pa - Encontro 06 - Plano de aula,2
26/03/2022 20:24,30,URL: pa - Encontro 05 - Plano de aula,2
26/03/2022 20:24,30,Página: wc - Encontro 05 - Prints do WolframCloud,2
26/03/2022 20:24,30,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 19:15,26,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 19:15,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 19:14,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 19:13,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 18:29,25,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 18:29,25,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 18:29,25,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 17:51,10,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 17:51,10,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 17:51,10,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 17:51,10,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 17:19,17,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 17:19,17,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 17:19,17,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 17:19,17,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 16:12,17,URL: pa - Encontro 05 - Plano de aula,2
26/03/2022 16:11,17,URL: pa - Encontro 06 - Plano de aula,2
26/03/2022 16:11,17,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 15:35,22,Questionário: qq - Bloco 02 Questionário 01,2
26/03/2022 12:45,25,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 12:45,25,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 12:45,25,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 12:03,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 11:21,31,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 09:28,31,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 09:28,31,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 09:28,31,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 09:27,31,Curso: 22578.1 Mecânica - 2022/1,2
26/03/2022 08:44,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 08:44,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 08:44,26,Questionário: qq - Bloco 02 Questionário 02,2
26/03/2022 08:27,29,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 21:08,31,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,2
25/03/2022 21:08,31,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 20:35,15,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 20:35,15,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 20:06,12,URL: pq - Planilha de pontuação dos questionários,2
25/03/2022 20:06,12,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 20:04,25,URL: pq - Planilha de pontuação dos questionários,2
25/03/2022 20:04,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 19:54,17,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 19:54,31,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 19:37,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 19:32,10,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 19:05,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 19:05,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 19:05,31,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 19:02,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 19:02,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 19:02,12,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:50,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:50,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:49,12,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:24,4,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:24,4,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:23,22,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:23,4,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:23,4,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:23,4,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:22,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:22,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:22,22,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:22,22,Arquivo: qs - Bloco 02 Questionário 01 - Soluções,2
25/03/2022 18:22,22,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:14,30,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:14,30,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:13,30,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:11,29,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:11,29,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:07,10,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:07,10,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:04,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:04,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:04,23,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:02,26,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:01,17,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:01,17,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:01,17,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:01,11,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:01,11,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:00,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:00,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 18:00,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 18:00,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:59,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:57,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:57,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:57,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:57,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:39,26,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:39,26,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:39,26,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:39,26,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:39,26,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:15,22,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:15,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:15,22,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:14,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:14,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:14,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:14,22,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:14,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:13,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:13,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:13,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:13,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:01,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:01,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:01,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:01,12,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 17:01,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 17:00,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:59,12,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:51,29,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:51,29,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:51,29,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:51,29,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 16:46,17,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:46,17,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:46,17,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 16:46,17,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:46,17,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:46,17,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:46,17,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 16:23,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:23,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:23,32,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 16:22,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 16:20,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 13:03,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 13:03,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 13:03,25,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 13:03,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 13:03,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 13:03,25,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:43,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:43,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:43,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:43,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:42,31,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:37,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:37,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:37,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:37,23,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:37,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:37,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:37,23,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:34,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:34,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:34,31,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:34,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:33,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:33,31,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:33,31,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:28,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:28,22,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:21,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:21,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:21,32,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:21,32,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:12,10,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:11,10,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:11,10,Arquivo: qs - Bloco 01 Questionário 03 - Soluções,2
25/03/2022 12:11,10,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:11,10,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:11,10,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:11,10,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 12:11,10,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:11,10,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 12:10,10,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 00:31,4,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 00:31,4,Questionário: qq - Bloco 02 Questionário 01,2
25/03/2022 00:31,4,Curso: 22578.1 Mecânica - 2022/1,2
25/03/2022 00:31,4,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 23:27,4,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 23:27,4,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 23:27,4,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 23:25,4,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 22:41,23,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:28,17,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:27,31,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:18,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:18,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:18,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:18,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:18,26,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 22:18,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:18,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:17,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:17,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 22:00,30,URL: pq - Planilha de pontuação dos questionários,2
24/03/2022 21:59,30,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:52,29,URL: pq - Planilha de pontuação dos questionários,2
24/03/2022 21:52,29,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:50,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:50,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:50,29,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:50,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:48,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:48,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:47,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:47,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:47,30,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:47,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:45,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:45,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:45,29,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:45,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:45,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:38,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:37,30,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:35,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:35,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:31,22,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:24,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:24,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:23,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:21,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:20,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:14,17,URL: pp - Apresentações de power point da disciplina de mecânica geral,2
24/03/2022 21:14,17,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:14,17,URL: ape - Apresentação do plano de ensino da disciplina de mecânica geral,2
24/03/2022 21:14,17,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 21:13,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:12,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:12,29,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:10,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:10,26,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 21:10,26,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 20:58,17,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:58,17,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:54,17,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 20:50,31,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:49,31,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:49,31,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 20:42,23,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:42,23,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:35,10,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 20:34,10,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 20:23,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 20:23,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 19:20,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 19:20,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 19:20,11,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 18:39,25,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 18:39,25,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 18:38,25,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 18:30,25,URL: pq - Planilha de pontuação dos questionários,2
24/03/2022 18:30,25,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 17:46,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:46,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:46,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:46,10,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 17:38,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:38,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:38,11,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 17:37,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:37,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:37,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:37,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:36,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:36,10,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:36,10,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 17:36,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:36,11,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:35,11,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 17:11,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:10,30,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 17:10,30,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 15:14,15,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 15:13,15,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 15:13,15,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 15:13,15,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 15:11,15,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 15:07,15,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 15:07,15,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 15:06,15,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 12:20,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 12:20,22,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 09:43,12,URL: pq - Planilha de pontuação dos questionários,2
24/03/2022 09:43,12,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 09:05,12,URL: pp - Apresentações de power point da disciplina de mecânica geral,2
24/03/2022 09:05,12,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 08:57,12,URL: pq - Planilha de pontuação dos questionários,2
24/03/2022 08:57,12,Curso: 22578.1 Mecânica - 2022/1,2
24/03/2022 07:21,17,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 07:21,17,Questionário: qq - Bloco 02 Questionário 01,2
24/03/2022 07:21,17,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 20:11,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 20:07,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 20:07,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:57,10,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 19:57,10,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 19:57,10,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 19:57,10,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 19:53,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:53,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:42,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:42,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:29,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:29,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:27,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:27,11,Questionário: qq - Bloco 02 Questionário 01,2
23/03/2022 19:26,11,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 19:12,26,Curso: 22578.1 Mecânica - 2022/1,2
23/03/2022 17:23,26,URL: cr - Cronograma da disciplina,2
23/03/2022 17:23,26,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 23:59,25,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 23:39,25,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 23:31,25,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 23:18,10,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 23:18,10,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 23:17,10,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 23:00,25,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 23:00,25,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 22:59,25,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 22:41,29,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 22:10,29,URL: pq - Planilha de pontuação dos questionários,2
22/03/2022 22:10,29,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 22:03,29,URL: pq - Planilha de pontuação dos questionários,2
22/03/2022 22:03,29,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 20:14,25,URL: pq - Planilha de pontuação dos questionários,2
22/03/2022 20:14,11,URL: pq - Planilha de pontuação dos questionários,2
22/03/2022 20:14,25,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 20:14,11,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 15:08,15,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 15:08,15,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 15:08,15,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:54,31,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:43,23,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:43,23,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:43,23,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:20,31,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:20,31,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:20,31,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 12:20,31,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 10:14,12,URL: pp - Apresentações de power point da disciplina de mecânica geral,2
22/03/2022 10:14,12,URL: pp - Apresentações de power point da disciplina de mecânica geral,2
22/03/2022 10:12,12,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 06:42,22,Arquivo: qs - Bloco 01 Questionário 03 - Soluções,2
22/03/2022 06:42,22,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 01:43,17,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 01:30,17,URL: pp - Apresentações de power point da disciplina de mecânica geral,2
22/03/2022 01:30,17,Curso: 22578.1 Mecânica - 2022/1,2
22/03/2022 01:26,17,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 01:26,17,Questionário: qq - Bloco 02 Questionário 01,2
22/03/2022 01:26,17,Curso: 22578.1 Mecânica - 2022/1,2
21/03/2022 21:13,4,URL: pq - Planilha de pontuação dos questionários,2
21/03/2022 21:12,4,Curso: 22578.1 Mecânica - 2022/1,2
21/03/2022 19:33,29,Questionário: qq - Bloco 02 Questionário 01,2
21/03/2022 19:33,29,Questionário: qq - Bloco 02 Questionário 01,2
21/03/2022 19:33,29,Curso: 22578.1 Mecânica - 2022/1,2
21/03/2022 19:27,30,Questionário: qq - Bloco 02 Questionário 01,2
21/03/2022 19:27,30,Questionário: qq - Bloco 02 Questionário 01,2
21/03/2022 19:27,30,Curso: 22578.1 Mecânica - 2022/1,2
21/03/2022 18:25,30,Curso: 22578.1 Mecânica - 2022/1,2
21/03/2022 08:29,12,Questionário: qq - Bloco 02 Questionário 01,2
